5.4556626007647,3.32078273617692,-0.576557140406174,1.58425175158884,-4.33807401326093,-1.45782775932501
4.89266771460943,2.77628031884462,-0.320766495078921,-12.655868570757,-6.36173298480004,6.28610005120453
3.58925145375838,2.08480545949353,0.334559633023815,-13.028442773868,-7.27739086080791,6.37409566036105
2.41245067243393,1.35992342248024,0.854720561199853,-10.1969039372111,-7.02833198221261,3.65331702794832
1.59904883751169,0.714322736957197,1.0866994596252,-5.89695816839018,-5.72530838108262,0.75650090917881
1.14211872386925,0.240755258861428,1.05254508636854,-3.16730331504063,-3.65543463644675,-1.51715328411242
0.787288946796477,-0.00911653432332188,0.840028890876347,-3.83379509065904,-1.36847737805077,-2.68847480885838
0.36332101147082,-0.0506593599978708,0.560084516136808,-4.48113579462875,0.396465014246411,-2.79553222511951
-0.0701396140362947,0.0358835946239732,0.30705222863752,-4.00019773108568,1.14911506187485,-2.13798929588269
-0.415363343251421,0.144264349474177,0.138264828938446,-2.75126636811321,0.866972939429953,-1.14509403743238
-0.628935554266473,0.18666543923329,0.0674930974654948,-1.43325294279421,-0.0897633280691148,-0.235463043639062
-0.726952618251005,0.121212373373787,0.072261908289845,-0.505776960001538,-1.20304189230279,0.31017681589312
-0.755604571065208,-0.0437252949904859,0.110976982245327,-0.0908054196737049,-2.01738224872139,0.408755860886107
-0.762110102661077,-0.263521593335337,0.142155777641668,-0.0805034555681068,-2.27753508426596,0.152626713052146
-0.778017911650815,-0.479904036175849,0.138662039788933,-0.273340323309565,-1.96381489505025,-0.267517640301704
-0.814585448017239,-0.642655797396833,0.0933893823211709,-0.474704166902309,-1.24385478468428,-0.65251154019813
-0.866261186529573,-0.723843254861321,0.0167678806603233,-0.553853971642549,-0.378294920846262,-0.863216263926
-0.918165118804957,-0.722010607850762,-0.070902060239468,-0.463528599455892,0.37928412415741,-0.851156021176605
-0.954174485291259,-0.657445072949768,-0.148438777253796,-0.230573346304223,0.856814566567875,-0.651968491964369
-0.963149868919163,-0.562011691231085,-0.200873347501478,0.0721192289816542,0.996637340548642,-0.353818063363638
-0.941978223135947,-0.46782681239762,-0.222886704549454,0.36013555240152,0.847055049373932,-0.0572516441171713
-0.895326480050029,-0.398363723496669,-0.218425898620549,0.567029300838099,0.524872359284005,0.158873162092264
-0.832988153110459,-0.364015988689769,-0.197555197877801,0.661188630363932,0.166775817434097,0.256481749470716
-0.766213419003259,-0.362363444376955,-0.172176032068168,0.648032925754603,-0.113670881758656,0.240353458592541
-0.704382747712416,-0.381966584853576,-0.152183821117808,0.560441409593418,-0.25235655505269,0.14679038935061
-0.652948800729662,-0.407781951645872,-0.143108431469338,0.443175155795631,-0.240735516335537,0.0256058681429247
-0.612964242482064,-0.426286655829116,-0.145582814697073,0.33742853978711,-0.114856547272368,-0.0775563675762198
-0.581962440520705,-0.428944380466359,-0.156357333512413,0.270067056311757,0.065449450074888,-0.133430847719878
-0.555614966937405,-0.413445193227353,-0.170191915196217,0.249572524133724,0.238968925038065,-0.133634247353019
-0.529503075067136,-0.382915053689099,-0.181866036018845,0.268235630369859,0.360429081809675,-0.0880504509679501
-0.500469592601117,-0.343810342967177,-0.187699505023608,0.308427718959575,0.409161492706974,-0.0176082286849427
-0.467269709286928,-0.303402518737002,-0.186267792231375,0.350145557897642,0.388838472745658,0.054334141747802
-0.430509292122745,-0.267647596512234,-0.178304712068673,0.377360565682089,0.320571073979286,0.10918925243261
-0.392064986591746,-0.239931164069251,-0.166018794399558,0.381666285490154,0.232928493049678,0.13722860313115
-0.354278862283019,-0.220815819949317,-0.152159876463084,0.362866184482327,0.152396077474255,0.138174506552434
